timestamp,protocol,run_id,round_id,position_in_round,seq,command_id,status,rtt_ms,esp_processing_us,esp_free_heap,esp_min_free_heap,esp_max_alloc_heap,rssi_dbm,qos,error
2026-09-04T10:26:35.247454,MQTT_QOS0,1,1,2,65,mqtt-qos0-main-1-65,success,19.344,410,221884,211356,110580,-44,0,
2026-09-04T10:26:35.466932,MQTT_QOS0,1,1,2,66,mqtt-qos0-main-1-66,success,13.626,408,221884,211356,110580,-42,0,
2026-09-04T10:26:35.680676,MQTT_QOS0,1,1,2,67,mqtt-qos0-main-1-67,success,13.381,408,221884,211356,110580,-42,0,
2026-09-04T10:26:35.894169,MQTT_QOS0,1,1,2,68,mqtt-qos0-main-1-68,success,12.720,426,221884,211356,110580,-41,0,
2026-09-04T10:26:36.107021,MQTT_QOS0,1,1,2,69,mqtt-qos0-main-1-69,success,15.597,414,221884,211356,110580,-41,0,
2026-09-04T10:26:36.322740,MQTT_QOS0,1,1,2,70,mqtt-qos0-main-1-70,success,13.610,426,221884,211356,110580,-42,0,
2026-09-04T10:26:36.536471,MQTT_QOS0,1,1,2,71,mqtt-qos0-main-1-71,success,16.414,417,221592,211356,110580,-41,0,
2026-09-04T10:26:36.753012,MQTT_QOS0,1,1,2,72,mqtt-qos0-main-1-72,success,12.508,410,221884,211356,110580,-40,0,
2026-09-04T10:26:36.965637,MQTT_QOS0,1,1,2,73,mqtt-qos0-main-1-73,success,20.953,406,221884,211356,110580,-41,0,
2026-09-04T10:26:37.186730,MQTT_QOS0,1,1,2,74,mqtt-qos0-main-1-74,success,14.035,430,221884,211356,110580,-42,0,
2026-09-04T10:26:37.400887,MQTT_QOS0,1,1,2,75,mqtt-qos0-main-1-75,success,16.967,405,221884,211356,110580,-42,0,
2026-09-04T10:26:37.617976,MQTT_QOS0,1,1,2,76,mqtt-qos0-main-1-76,success,11.695,412,221884,211356,110580,-42,0,
2026-09-04T10:26:37.829791,MQTT_QOS0,1,1,2,77,mqtt-qos0-main-1-77,success,16.123,406,221884,211356,110580,-42,0,
2026-09-04T10:26:38.046045,MQTT_QOS0,1,1,2,78,mqtt-qos0-main-1-78,success,11.457,411,221884,211356,110580,-41,0,
2026-09-04T10:26:38.257634,MQTT_QOS0,1,1,2,79,mqtt-qos0-main-1-79,success,22.996,417,221884,211356,110580,-43,0,
2026-09-04T10:26:38.480760,MQTT_QOS0,1,1,2,80,mqtt-qos0-main-1-80,success,15.280,408,221884,211356,110580,-43,0,
2026-09-04T10:26:38.696191,MQTT_QOS0,1,1,2,81,mqtt-qos0-main-1-81,success,13.129,410,221884,211356,110580,-40,0,
2026-09-04T10:26:38.909442,MQTT_QOS0,1,1,2,82,mqtt-qos0-main-1-82,success,18.940,409,221884,211356,110580,-42,0,
2026-09-04T10:26:39.128517,MQTT_QOS0,1,1,2,83,mqtt-qos0-main-1-83,success,11.998,408,221884,211356,110580,-41,0,
2026-09-04T10:26:39.340636,MQTT_QOS0,1,1,2,84,mqtt-qos0-main-1-84,success,23.231,458,221884,211356,110580,-42,0,
2026-09-04T10:26:39.563988,MQTT_QOS0,1,1,2,85,mqtt-qos0-main-1-85,success,12.847,410,221884,211356,110580,-42,0,
2026-09-04T10:26:39.776955,MQTT_QOS0,1,1,2,86,mqtt-qos0-main-1-86,success,14.186,422,221592,211356,110580,-42,0,
2026-09-04T10:26:39.991276,MQTT_QOS0,1,1,2,87,mqtt-qos0-main-1-87,success,26.721,421,221884,211356,110580,-43,0,
2026-09-04T10:26:40.218146,MQTT_QOS0,1,1,2,88,mqtt-qos0-main-1-88,success,14.671,408,221884,211356,110580,-42,0,
2026-09-04T10:26:40.432944,MQTT_QOS0,1,1,2,89,mqtt-qos0-main-1-89,success,20.180,423,221884,211356,110580,-42,0,
2026-09-04T10:26:40.653237,MQTT_QOS0,1,1,2,90,mqtt-qos0-main-1-90,success,12.348,467,221680,211356,110580,-40,0,
2026-09-04T10:26:40.865706,MQTT_QOS0,1,1,2,91,mqtt-qos0-main-1-91,success,15.966,411,221884,211356,110580,-42,0,
2026-09-04T10:26:41.081808,MQTT_QOS0,1,1,2,92,mqtt-qos0-main-1-92,success,17.719,408,221884,211356,110580,-41,0,
2026-09-04T10:26:41.299643,MQTT_QOS0,1,1,2,93,mqtt-qos0-main-1-93,success,13.255,413,221884,211356,110580,-43,0,
2026-09-04T10:26:41.513010,MQTT_QOS0,1,1,2,94,mqtt-qos0-main-1-94,success,13.745,414,221884,211356,110580,-41,0,
2026-09-04T10:26:41.726866,MQTT_QOS0,1,1,2,95,mqtt-qos0-main-1-95,success,12.670,406,221884,211356,110580,-42,0,
2026-09-04T10:26:41.939661,MQTT_QOS0,1,1,2,96,mqtt-qos0-main-1-96,success,13.028,409,221884,211356,110580,-41,0,
2026-09-04T10:26:42.152828,MQTT_QOS0,1,1,2,97,mqtt-qos0-main-1-97,success,12.259,405,221884,211356,110580,-42,0,
2026-09-04T10:26:42.365210,MQTT_QOS0,1,1,2,98,mqtt-qos0-main-1-98,success,15.991,414,221884,211356,110580,-42,0,
2026-09-04T10:26:42.581318,MQTT_QOS0,1,1,2,99,mqtt-qos0-main-1-99,success,14.186,405,221884,211356,110580,-42,0,
2026-09-04T10:26:42.795626,MQTT_QOS0,1,1,2,100,mqtt-qos0-main-1-100,success,13.200,408,221884,211356,110580,-42,0,
2026-09-04T10:26:43.008988,MQTT_QOS0,1,1,2,101,mqtt-qos0-main-1-101,success,16.046,406,221884,211356,110580,-42,0,
2026-09-04T10:26:43.225152,MQTT_QOS0,1,1,2,102,mqtt-qos0-main-1-102,success,11.701,423,221884,211356,110580,-42,0,
2026-09-04T10:26:43.436967,MQTT_QOS0,1,1,2,103,mqtt-qos0-main-1-103,success,19.305,404,221884,211356,110580,-42,0,
2026-09-04T10:26:43.656388,MQTT_QOS0,1,1,2,104,mqtt-qos0-main-1-104,success,11.649,417,221884,211356,110580,-42,0,
2026-09-04T10:26:43.868150,MQTT_QOS0,1,1,2,105,mqtt-qos0-main-1-105,success,12.768,413,221884,211356,110580,-41,0,
2026-09-04T10:26:44.081053,MQTT_QOS0,1,1,2,106,mqtt-qos0-main-1-106,success,15.112,414,221884,211356,110580,-42,0,
2026-09-04T10:26:44.296280,MQTT_QOS0,1,1,2,107,mqtt-qos0-main-1-107,success,13.950,406,221884,211356,110580,-42,0,
2026-09-04T10:26:44.510347,MQTT_QOS0,1,1,2,108,mqtt-qos0-main-1-108,success,19.122,413,221884,211356,110580,-42,0,
2026-09-04T10:26:44.729577,MQTT_QOS0,1,1,2,109,mqtt-qos0-main-1-109,success,12.557,415,221884,211356,110580,-43,0,
2026-09-04T10:26:44.942256,MQTT_QOS0,1,1,2,110,mqtt-qos0-main-1-110,success,14.393,417,221884,211356,110580,-42,0,
2026-09-04T10:26:45.156785,MQTT_QOS0,1,1,2,111,mqtt-qos0-main-1-111,success,11.859,434,221592,211356,110580,-42,0,
2026-09-04T10:26:45.368764,MQTT_QOS0,1,1,2,112,mqtt-qos0-main-1-112,success,13.260,416,221884,211356,110580,-42,0,
2026-09-04T10:26:45.582138,MQTT_QOS0,1,1,2,113,mqtt-qos0-main-1-113,success,12.907,406,221884,211356,110580,-39,0,
2026-09-04T10:26:45.795165,MQTT_QOS0,1,1,2,114,mqtt-qos0-main-1-114,success,21.323,412,221884,211356,110580,-42,0,
2026-09-04T10:26:46.016625,MQTT_QOS0,1,1,2,115,mqtt-qos0-main-1-115,success,8.926,408,221884,211356,110580,-41,0,
2026-09-04T10:26:46.225682,MQTT_QOS0,1,1,2,116,mqtt-qos0-main-1-116,success,13.953,409,221884,211356,110580,-42,0,
2026-09-04T10:26:46.439750,MQTT_QOS0,1,1,2,117,mqtt-qos0-main-1-117,success,14.253,411,221884,211356,110580,-42,0,
2026-09-04T10:26:46.654117,MQTT_QOS0,1,1,2,118,mqtt-qos0-main-1-118,success,17.699,420,221884,211356,110580,-41,0,
2026-09-04T10:26:46.871937,MQTT_QOS0,1,1,2,119,mqtt-qos0-main-1-119,success,17.056,510,221680,211356,110580,-39,0,
2026-09-04T10:26:47.089124,MQTT_QOS0,1,1,2,120,mqtt-qos0-main-1-120,success,16.859,405,221884,211356,110580,-41,0,
2026-09-04T10:26:47.306120,MQTT_QOS0,1,1,2,121,mqtt-qos0-main-1-121,success,17.138,411,221884,211356,110580,-42,0,
2026-09-04T10:26:47.523366,MQTT_QOS0,1,1,2,122,mqtt-qos0-main-1-122,success,12.521,417,221884,211356,110580,-42,0,
2026-09-04T10:26:47.735998,MQTT_QOS0,1,1,2,123,mqtt-qos0-main-1-123,success,12.181,414,221884,211356,110580,-42,0,
2026-09-04T10:26:47.948297,MQTT_QOS0,1,1,2,124,mqtt-qos0-main-1-124,success,15.734,404,221884,211356,110580,-42,0,
2026-09-04T10:26:48.164177,MQTT_QOS0,1,1,2,125,mqtt-qos0-main-1-125,success,14.453,424,219448,211356,110580,-41,0,
2026-09-04T10:26:48.378756,MQTT_QOS0,1,1,2,126,mqtt-qos0-main-1-126,success,15.305,406,221884,211356,110580,-39,0,
2026-09-04T10:26:48.594179,MQTT_QOS0,1,1,2,127,mqtt-qos0-main-1-127,success,12.086,417,221884,211356,110580,-40,0,
2026-09-04T10:26:48.806387,MQTT_QOS0,1,1,2,128,mqtt-qos0-main-1-128,success,12.859,424,221884,211356,110580,-42,0,
2026-09-04T10:26:49.019383,MQTT_QOS0,1,1,2,129,mqtt-qos0-main-1-129,success,12.680,409,221884,211356,110580,-41,0,
2026-09-04T10:26:49.232183,MQTT_QOS0,1,1,2,130,mqtt-qos0-main-1-130,success,13.699,417,221884,211356,110580,-40,0,
2026-09-04T10:26:49.445996,MQTT_QOS0,1,1,2,131,mqtt-qos0-main-1-131,success,16.440,420,221884,211356,110580,-43,0,
2026-09-04T10:26:49.662548,MQTT_QOS0,1,1,2,132,mqtt-qos0-main-1-132,success,11.309,406,221884,211356,110580,-42,0,
2026-09-04T10:26:49.873978,MQTT_QOS0,1,1,2,133,mqtt-qos0-main-1-133,success,14.399,410,221884,211356,110580,-40,0,
2026-09-04T10:26:50.088513,MQTT_QOS0,1,1,2,134,mqtt-qos0-main-1-134,success,13.555,420,221884,211356,110580,-43,0,
2026-09-04T10:26:50.302186,MQTT_QOS0,1,1,2,135,mqtt-qos0-main-1-135,success,22.112,411,221884,211356,110580,-42,0,
2026-09-04T10:26:50.524406,MQTT_QOS0,1,1,2,136,mqtt-qos0-main-1-136,success,19.847,417,221884,211356,110580,-39,0,
2026-09-04T10:26:50.744363,MQTT_QOS0,1,1,2,137,mqtt-qos0-main-1-137,success,9.827,411,221884,211356,110580,-39,0,
2026-09-04T10:26:50.954309,MQTT_QOS0,1,1,2,138,mqtt-qos0-main-1-138,success,14.294,443,221884,211356,110580,-42,0,
2026-09-04T10:26:51.168733,MQTT_QOS0,1,1,2,139,mqtt-qos0-main-1-139,success,15.288,408,221884,211356,110580,-40,0,
2026-09-04T10:26:51.384127,MQTT_QOS0,1,1,2,140,mqtt-qos0-main-1-140,success,12.309,415,221884,211356,110580,-41,0,
2026-09-04T10:26:51.596572,MQTT_QOS0,1,1,2,141,mqtt-qos0-main-1-141,success,12.406,408,221884,211356,110580,-41,0,
2026-09-04T10:26:51.809098,MQTT_QOS0,1,1,2,142,mqtt-qos0-main-1-142,success,14.859,407,221884,211356,110580,-40,0,
2026-09-04T10:26:52.024111,MQTT_QOS0,1,1,2,143,mqtt-qos0-main-1-143,success,32.385,420,221884,211356,110580,-41,0,
2026-09-04T10:26:52.256629,MQTT_QOS0,1,1,2,144,mqtt-qos0-main-1-144,success,13.299,407,221884,211356,110580,-40,0,
2026-09-04T10:26:52.470042,MQTT_QOS0,1,1,2,145,mqtt-qos0-main-1-145,success,13.614,449,221884,211356,110580,-42,0,
2026-09-04T10:26:52.683763,MQTT_QOS0,1,1,2,146,mqtt-qos0-main-1-146,success,11.684,412,221884,211356,110580,-41,0,
2026-09-04T10:26:52.895562,MQTT_QOS0,1,1,2,147,mqtt-qos0-main-1-147,success,12.260,407,221884,211356,110580,-41,0,
2026-09-04T10:26:53.107954,MQTT_QOS0,1,1,2,148,mqtt-qos0-main-1-148,success,15.176,464,221680,211356,110580,-41,0,
2026-09-04T10:26:53.323250,MQTT_QOS0,1,1,2,149,mqtt-qos0-main-1-149,success,13.321,407,221884,211356,110580,-41,0,
2026-09-04T10:26:53.536688,MQTT_QOS0,1,1,2,150,mqtt-qos0-main-1-150,success,15.948,505,221128,211356,110580,-40,0,
2026-09-04T10:26:53.752743,MQTT_QOS0,1,1,2,151,mqtt-qos0-main-1-151,success,24.176,417,221884,211356,110580,-42,0,
2026-09-04T10:26:53.977034,MQTT_QOS0,1,1,2,152,mqtt-qos0-main-1-152,success,14.962,407,221884,211356,110580,-39,0,
2026-09-04T10:26:54.192134,MQTT_QOS0,1,1,2,153,mqtt-qos0-main-1-153,success,22.919,405,221884,211356,110580,-39,0,
2026-09-04T10:26:54.415174,MQTT_QOS0,1,1,2,154,mqtt-qos0-main-1-154,success,14.978,411,221884,211356,110580,-41,0,
2026-09-04T10:26:54.630265,MQTT_QOS0,1,1,2,155,mqtt-qos0-main-1-155,success,14.506,406,221884,211356,110580,-40,0,
2026-09-04T10:26:54.844892,MQTT_QOS0,1,1,2,156,mqtt-qos0-main-1-156,success,13.092,416,221884,211356,110580,-42,0,
2026-09-04T10:26:55.058117,MQTT_QOS0,1,1,2,157,mqtt-qos0-main-1-157,success,13.064,421,221884,211356,110580,-42,0,
2026-09-04T10:26:55.271296,MQTT_QOS0,1,1,2,158,mqtt-qos0-main-1-158,success,12.703,410,221884,211356,110580,-42,0,
2026-09-04T10:26:55.484105,MQTT_QOS0,1,1,2,159,mqtt-qos0-main-1-159,success,16.490,405,221884,211356,110580,-39,0,
2026-09-04T10:26:55.700700,MQTT_QOS0,1,1,2,160,mqtt-qos0-main-1-160,success,13.991,420,221592,211356,110580,-40,0,
2026-09-04T10:26:55.914839,MQTT_QOS0,1,1,2,161,mqtt-qos0-main-1-161,success,14.760,405,221884,211356,110580,-43,0,
2026-09-04T10:26:56.129737,MQTT_QOS0,1,1,2,162,mqtt-qos0-main-1-162,success,12.919,410,221884,211356,110580,-39,0,
2026-09-04T10:26:56.342795,MQTT_QOS0,1,1,2,163,mqtt-qos0-main-1-163,success,18.042,405,221884,211356,110580,-41,0,
2026-09-04T10:26:56.560945,MQTT_QOS0,1,1,2,164,mqtt-qos0-main-1-164,success,13.050,410,221884,211356,110580,-40,0,
